source_path,filename,sha256,bytes,category,reason,internal_hash_group_size,v2_exact_matches
native_phase_packet_v8.c,native_phase_packet_v8.c,2a2053b7f813b597dd976cbc886ecbadfb955e73bc7c84b390fd252d30a60522,12359,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/native_phase_packet_v8.c,1,math_candidates/native_phase_packet_v8.c
native_transition_group_probe.py,native_transition_group_probe.py,a4e72dabcda86a26411b96d2bdec517a80ca14a5b845f78f087bea4ef5b186a0,11929,added_tier_b,Inverse Q/B/L transition recovery and typed relation-automorphism/chart-transfer checks.,1,
nc_phase_geometry_audit.py,nc_phase_geometry_audit.py,977fab19e56d6c3914d84b6712ce9ce3222a7cce4d773bc88bed931c5e7933d6,3599,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
new_claim_notebook.py,new_claim_notebook.py,8b7a758dc70fa01be84a50661c31da9ea752e8e03371d6c3fb5d1a4ff820b03c,2774,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
notebook_certificate_audit.py,notebook_certificate_audit.py,bd7f93569a51ffc354927bcc0669efc440e0c26c5b0886ee72842f3518d12db4,1712,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
oi1_reference.py,oi1_reference.py,039aa72f23ba2e16dbcdff90b653e96203440f4b576473b514ed3aab30ef6107,9064,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
oi2_view_reference.py,oi2_view_reference.py,b8cebde1247ee59cadef13e30547d2d61af2aa948d1a2e43809345e5d0c52989,8812,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
oi3_persistence_reference.py,oi3_persistence_reference.py,8d5fdc64f79eb1ae57197d6c1abe3734e9a5ce4e7898d41ba00f5f38fd0589a4,12406,runtime_persistence_orchestration,Build/CLI/persistence/runtime orchestration rather than a distinct math tool.,1,
oi4_cortex_port_reference.py,oi4_cortex_port_reference.py,cbe4743d2c7c9cbcda6c96aac7bb5dbf629378be2638c0b64c5e3acc5ba3036d,11516,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
oi5_world_admission_reference.py,oi5_world_admission_reference.py,cd1a7ffa9c8996f5527eab897dfd02b41f128b467e324f13824d7c0cf7d051d4,13984,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
oi6_characterize.rs,oi6_characterize.rs,6c350b1e3dc9f1e163a5f226c0ca66468b9101715f812696aab662ab7764d7f8,2957,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
oi6_compact_deep_validator.rs,oi6_compact_deep_validator.rs,c98064e04236a4ee8393d48997c700cad71b2993e547f2f36c5bd559053a6c8c,10289,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
oi6_residual_validator.c,oi6_residual_validator.c,23c9e929f469b1039be260dc4da4307ec8f3a669af6c281e60e6dc1f4b84b411,5733,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
operators.py,operators.py,feac7cfcc5e5095bf5f521646bca537af2c717e03fa356aa579e58b812f7ba19,2274,superseded_semantic_duplicate,Discrete R/S/T/selector transport operations already represented in v2 vdm_dynamics_regressor.py.,1,
orthad_closed_form.py,orthad_closed_form.py,198e4ffb34d6b5c1948b1ddcb4b027c82c2296bf915511c0b411293bd5ce5ab2,19308,added_tier_a,"Execution-free exact Orthad closed form / random access, Fibonacci fast doubling, charts, transfers, cardinalities.",1,
orthad_deep_runner.c,orthad_deep_runner.c,c1f9d0db39f7ef3bf5b83dd33695f4667be31edb7d6e71c188e6a06b6395b83e,4816,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/clang/orthad_deep_runner.c,1,new_candidates/clang/orthad_deep_runner.c
orthad_geom.py,orthad_geom.py,5565c79caf12898d36c393476ebe09fe6c6e0e2ace8cfa8a8cd5d5df8c7d57b4,2046,superseded_semantic_duplicate,Exact chart/point geometry is already represented by orthad_closed_form.py.,1,
orthad_multilayer_exact.py,orthad_multilayer_exact.py,a9cf46a25fd3a590ad3fdcfc951b8d2b7164473786e2d26347d593e02ddd52dd,3142,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/orthad_multilayer_exact.py,1,math_candidates/orthad_multilayer_exact.py
orthad_multilayer_execution.py,orthad_multilayer_execution.py,667f92a252a4b202f787975e9803e22e973906d1c29ec13edb114967d8189123,10843,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/orthad_multilayer_execution.py,1,math_candidates/orthad_multilayer_execution.py
orthad_read_port.py,orthad_read_port.py,f8259b99e82b136cb53eddb2c20cc86bd024d23725794df359f0633c663cc11c,15930,superseded_semantic_duplicate,Superseded by orthad_closed_form.py.,1,
orthad_walk.rs,orthad_walk.rs,746f199d2eb90138566e73c8fd3f853df1f11e382ee2154ec27131575ebaba4a,6962,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
orthogonality_probe.py,orthogonality_probe.py,76c51e89694f5700ececf227942426fc4812813a1e0eca843664929445b590dd,4069,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
overflow_to_55_89_code.py,overflow_to_55_89_code.py,07ddaccf4e4e84283c30a2eacaca841d89de9322420495694e1f71668cf3089f,4799,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/overflow_to_55_89_code.py,1,math_candidates/overflow_to_55_89_code.py
p5-b1-v4_symbolic_language_audit.py,p5-b1-v4_symbolic_language_audit.py,c90b98f029c1d16252854b201c554dc1d427914b1785fb9938bee64268ad3fdb,6666,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b1-v4_verify_agent_package.py,p5-b1-v4_verify_agent_package.py,b1de4dd35248f0c88a686397426c7023c74515a96195e853a9accf06d084fab1,6330,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b1-v5_symbolic_language_audit.py,p5-b1-v5_symbolic_language_audit.py,3b1484b299f5253a83d7f5433813e968e975d167d9470492a7fcab168cd07708,3225,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b1-v5_verify_agent_package.py,p5-b1-v5_verify_agent_package.py,8dc4bb492a584ffb1915540d1dcf42cd1cde4cebd0af4765a9a63dec54946d43,3125,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b1-v6_verify_agent_package.py,p5-b1-v6_verify_agent_package.py,927cabc7d6a8e76436fa9ae5f7265cfc5522562a9b6a7c3a3bea127e4e62fc2e,4186,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b1-v6_verify_language_outputs.py,p5-b1-v6_verify_language_outputs.py,7656a57cf9d01bc8a20830af60b33dd7b469175fe0a8e594da7eebd998b87e40,3571,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b1-v7_follower_structure_audit.py,p5-b1-v7_follower_structure_audit.py,c7d020bc38509f527782e4ee2ec8ba166da2da48feed610473ee724db21748a5,5720,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b1-v7_verify_agent_package.py,p5-b1-v7_verify_agent_package.py,63c4933b8bf0110abb2f7e329448284defcfce84caa864b61f008d572b15edce,5865,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b2-v1_nonexecution_audit.py,p5-b2-v1_nonexecution_audit.py,15261f5aa0d6019b15bf5f01fb63439062ef8c5f11647e8a247afc880b154e61,1311,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b2-v1_verify_audit_package.py,p5-b2-v1_verify_audit_package.py,884016695225acc9baae4d5969f3c5724c29f58d4a3905ae9845e381d4f61085,1306,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b2-v3_verify_agent_package.py,p5-b2-v3_verify_agent_package.py,116d1440ae407274a85e3d93d7b7a086587cde21b16d65f3d66c4420853c0fc6,4231,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b2-v3_verify_threshold_math.py,p5-b2-v3_verify_threshold_math.py,5ccc93a66eb6e84419722c36506c38e4df71b0ac01c3bd8c5ca608020bf55b35,2704,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b3-v1_factor_scope_audit.py,p5-b3-v1_factor_scope_audit.py,d9272d52841ddbfa7d5d7f6bdeac487885cdd3859e2138a821f6de7423347099,4614,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b3-v1_verify_agent_package.py,p5-b3-v1_verify_agent_package.py,657ff1ed3fe3d3c7703a1b0637b4b54542fab6fcc87b03d22ba9a0cfcaad05cb,7027,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b3-v2_verify_agent_package.py,p5-b3-v2_verify_agent_package.py,59bd446cd9613c4bd2a52c4ccdbaed352ee3b7ac6c82890b378f4367682a00f9,5731,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b3-v2_verify_factor_scope.py,p5-b3-v2_verify_factor_scope.py,c4d422c32e591fe8bbe52e98d9de2141e6eb4b9fc05dedf32f04da7f3b73edbc,2530,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b3-v3_pairing_scope_audit.py,p5-b3-v3_pairing_scope_audit.py,841badbd2e1cdd5cf66f3a16a3e4cff415e02722a21732f0e7482822d16cd2b1,2165,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b3-v3_verify_agent_package.py,p5-b3-v3_verify_agent_package.py,10139502f20cc4b0320c742d7a5460db7802ab2691eaf0b265c0cc14d7fff597,4269,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b3-v4_scope_audit.py,p5-b3-v4_scope_audit.py,e93577f950768f2cf0e932087992b36d2c85976878d5fb6398970cea00c385a8,1877,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b3-v4_verify_agent_package.py,p5-b3-v4_verify_agent_package.py,80bd1997216a79eec16e6ba9f4fe89b5e0a643cf25ac50927cabbb711a2a689a,2418,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b3-v5_audit_structural_claims.py,p5-b3-v5_audit_structural_claims.py,88c62f7c03083b6adc4354368f6d2b492b2564fe12caf2d869dd10d4385cda5a,2655,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b3-v5_verify_agent_package.py,p5-b3-v5_verify_agent_package.py,a4103136a51af0f5d9c7b3cbfb1edc8b8c1e2a1efe9c9d03b52a2247241b9e16,2822,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b3-v6_bridge_audit.py,p5-b3-v6_bridge_audit.py,005a5c171fa51d2b15076d32a906c346c9ffe48af0b914c0903fed928a2d13d0,1439,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
p5-b3-v6_verify_agent_package.py,p5-b3-v6_verify_agent_package.py,cefc4644f4a9e2874eadf6485be0a2a908711b3ca9b2a1779bdb677f8d1a4f5b,3218,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
pc_branch_universal_sympy_audit.py,pc_branch_universal_sympy_audit.py,be7bcd0cc87d1426101cb356676b85be4c75c5c59f365f3925c15328f3ffd3ab,4195,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/pc_branch_universal_sympy_audit.py,1,math_candidates/pc_branch_universal_sympy_audit.py
pc_inverse_word_sympy_audit.py,pc_inverse_word_sympy_audit.py,6ea6af315fbd2299565d4adbcb4034ed91b2e67a50d11149d2c2f2b140c0574a,4548,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/pc_inverse_word_sympy_audit.py,1,math_candidates/pc_inverse_word_sympy_audit.py
pc_monodromy_certifier.py,pc_monodromy_certifier.py,a75ee72365aead25d4cc1b740e1f660540dd0115dbfce2e45a8de6ac4f2f6068,109,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/pc_monodromy_certifier.py,1,math_candidates/pc_monodromy_certifier.py
pc_monodromy_global_sympy_audit.py,pc_monodromy_global_sympy_audit.py,fa340c44679998acf4add37deac7c655dc6e3ad41de10d2407672c4d50dbf880,2165,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/pc_monodromy_global_sympy_audit.py,1,math_candidates/pc_monodromy_global_sympy_audit.py
pc_monodromy_sympy_audit.py,pc_monodromy_sympy_audit.py,7ff08ed58f157bba8a1bb29d22eca1127d2b5720cd9a64130a3bc356e5310448,1773,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/pc_monodromy_sympy_audit (copy).py,1,math_candidates/pc_monodromy_sympy_audit (copy).py
pc_vdm_lifted_descent_audit.py,pc_vdm_lifted_descent_audit.py,757a7d6fa2465f7c581490f40b3fbd1d3ee2cb7e6b58dfd67e0bc797d6b55919,3461,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/pc_vdm_lifted_descent_audit.py,1,math_candidates/pc_vdm_lifted_descent_audit.py
pc_vdm_lifted_descent_solver_sympy_audit.py,pc_vdm_lifted_descent_solver_sympy_audit.py,368a88ecf27d75a54e1596e0e160bfde997478e02f88be5938b3504959edc959,1643,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/pc_vdm_lifted_descent_solver_sympy_audit.py,1,math_candidates/pc_vdm_lifted_descent_solver_sympy_audit.py
permutation.py,permutation.py,9ff7494c534fdc1f96f3115be86ceb75016774d2f6fb56823c1cd56bca4fa808,2152,added_tier_a,"Generic immutable finite permutation operations: composition, inverse, cycle decomposition.",1,
persistence.rs,persistence.rs,8aee79c22565c332647db26c58c05399b9d2c9f99d3834442484027eeb8f66b9,23599,runtime_persistence_orchestration,Build/CLI/persistence/runtime orchestration rather than a distinct math tool.,1,
persistence_tests.rs,persistence_tests.rs,fecdd437300871a0de9f7ce06ae720777662d4b59cbb6e33672d839c28faec73,15153,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
phase_block_solution.py,phase_block_solution.py,0f4f115b3acc4e7db9015e3aa2b859cbd470cbd8c47733eebe7e98e3c20ba45c,4491,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/phase_block_solution.py,1,math_candidates/phase_block_solution.py
phase_block_solution_sympy.py,phase_block_solution_sympy.py,fbd3df5868384a21c39af94e5b8e4a5ca13695bc03abf9547ef0cecd653e2796,1178,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/phase_block_solution_sympy.py,1,math_candidates/phase_block_solution_sympy.py
phase_calculus_numeric_certificates.py,phase_calculus_numeric_certificates.py,624a1f2b8452265a4a0df428c24595e7b15016d5a25a6bdf1e9bfbb59e091125,3779,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/phase_calculus_numeric_certificates.py,1,math_candidates/phase_calculus_numeric_certificates.py
phase_causal_benchmark.c,phase_causal_benchmark.c,200e79bf5ccae5172df54358b80ec8bb64e4a47e06063a80ab71bb2cc40888a6,2845,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
phase_causal_pair_v0.c,phase_causal_pair_v0.c,882785aa1738f2a77f2f397e988407015cf805caf1919ed493d996df9c518526,6699,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/clang/phase_causal_pair_v0.c,1,new_candidates/clang/phase_causal_pair_v0.c
phase_causal_region_v0.c,phase_causal_region_v0.c,18dbfcef3f2ccee1426cd7bc25c1ccc93d9c5d81ea7c6ff4142b33fd7cc12f52,7964,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/clang/phase_causal_region_v0.c,1,new_candidates/clang/phase_causal_region_v0.c
phase_cell_fixture.c,phase_cell_fixture.c,af18d58a30d80da7fb4c367088233e979d2d4a1b08e8dd99864ffbef41f56cd7,1623,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
phase_cell_snapshot_benchmark.c,phase_cell_snapshot_benchmark.c,3765d6446a7e901c448090e829a2025e874353e0ff2187a9c4d8c4bcbde0f69b,1972,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
phase_cell_snapshot_v1.c,phase_cell_snapshot_v1.c,7516c16093b1c4be36fabe18a75930c1c90b99eedb4f593785f567bcfd938adb,18118,runtime_persistence_orchestration,Build/CLI/persistence/runtime orchestration rather than a distinct math tool.,1,
